account_id,customer_id,account_type,currency,opened_date,status,credit_limit,last_updated_at
ACC003273,CUST01661,savings,NGN,2024-12-06,CLOSED,0,2024-12-06 17:53:30
ACC003274,CUST01661,checking,USD,2025-02-24,CLOSED,0,2025-02-24 08:25:45
ACC003275,CUST01662,credit,EUR,2025-05-10,CLOSED,0,2025-05-10 12:11:47
ACC003276,CUST01662,credit,CAD,2025-01-10,active,0,2025-01-10 06:03:25
ACC003277,CUST01662,savings,NGN,2025-05-19,active,0,2025-05-19 16:32:06
ACC003278,CUST01663,checking,JPY,2024-08-28,CLOSED,0,2024-08-28 09:15:32
ACC003279,CUST01663,savings,USD,2025-06-18,CLOSED,0,2025-06-18 10:18:11
ACC003280,CUST01664,SAVINGS,JPY,2024-04-15,closed,0,2024-04-15 11:08:48
ACC003281,CUST01664,CREDIT,GBP,2025-01-22,active,10000,2025-01-22 13:12:55
ACC003282,CUST01664,credit,CAD,2024-05-06,active,0,2024-05-06 16:31:06
ACC003283,CUST01665,SAVINGS,USD,2024-11-04,closed,0,2024-11-04 08:10:13
ACC003284,CUST01665,checking,INR,2025-06-24,active,0,2025-06-24 13:32:24
ACC003285,CUST01666,credit,CAD,2025-03-14,closed,0,2025-03-14 04:34:50
ACC003286,CUST01666,savings,NGN,2025-06-06,FROZEN,0,2025-06-06 18:47:02
ACC003287,CUST01666,CHECKING,CAD,2025-05-22,active,0,2025-05-22 18:48:23
ACC003288,CUST01667,credit,NGN,2025-05-04,CLOSED,0,2025-05-04 20:34:40
ACC003289,CUST01667,credit,JPY,2024-09-14,closed,1000,2024-09-14 10:29:00
ACC003290,CUST01667,savings,CAD,2025-02-18,FROZEN,0,2025-02-18 22:57:11
ACC003291,CUST01668,savings,usd,2024-10-23,closed,0,2024-10-23 15:59:07
ACC003292,CUST01668,CHECKING,GBP,2025-05-23,closed,0,2025-05-23 14:04:39
ACC003293,CUST01669,checking,INR,2024-09-19,active,0,2024-09-19 07:18:33
ACC003294,CUST01669,credit,EUR,2025-04-05,CLOSED,25000,2025-04-05 14:02:51
ACC003295,CUST01670,checking,USD,2024-08-30,active,0,2024-08-30 02:18:54
ACC003296,CUST01670,credit,INR,2024-08-18,ACTIVE,0,2024-08-18 03:13:49
ACC003297,CUST01670,CHECKING,INR,2024-07-22,FROZEN,0,2024-07-22 07:52:36
ACC003298,CUST01671,savings,usd,2025-06-12,CLOSED,0,2025-06-12 08:01:24
ACC003299,CUST01671,savings,EUR,2025-01-14,ACTIVE,0,2025-01-14 09:39:29
ACC003300,CUST01671,checking,JPY,2025-03-28,FROZEN,0,2025-03-28 09:11:59
ACC003301,CUST01672,SAVINGS,JPY,2024-12-05,CLOSED,0,2024-12-05 10:25:14
ACC003302,CUST01673,CHECKING,CAD,2024-11-05,active,0,2024-11-05 17:38:11
ACC003303,CUST01673,savings,USD,2024-07-28,active,0,2024-07-28 10:35:53
ACC003304,CUST01673,checking,USD,2024-09-25,active,0,2024-09-25 03:59:35
ACC003305,CUST01674,CREDIT,JPY,2025-03-22,ACTIVE,25000,2025-03-22 05:41:31
ACC003306,CUST01674,SAVINGS,EUR,2025-01-19,CLOSED,0,2025-01-19 13:47:10
ACC003307,CUST01674,savings,usd,2025-02-22,ACTIVE,0,2025-02-22 03:56:31
ACC003308,CUST01675,CHECKING,INR,2024-06-24,CLOSED,0,2024-06-24 15:07:41
ACC003309,CUST01675,checking,usd,2024-06-20,CLOSED,0,2024-06-20 00:16:39
ACC003310,CUST01676,CHECKING,CAD,2025-03-08,ACTIVE,0,2025-03-08 01:44:32
ACC003311,CUST01677,CREDIT,GBP,2025-03-11,active,0,2025-03-11 02:13:48
ACC003312,CUST01678,checking,gbp,2025-02-07,FROZEN,0,2025-02-07 04:40:48
ACC003313,CUST01678,CREDIT,usd,2025-01-06,CLOSED,0,2025-01-06 07:25:32
ACC003314,CUST01679,SAVINGS,INR,2025-05-22,CLOSED,0,2025-05-22 08:42:31
ACC003315,CUST01680,CHECKING,JPY,2025-03-21,active,0,2025-03-21 05:48:32
ACC003316,CUST01681,credit,CAD,2024-03-15,FROZEN,1000,2024-03-15 06:03:17
ACC003317,CUST01681,checking,CAD,2024-04-06,closed,0,2024-04-06 06:36:59
ACC003318,CUST01681,CREDIT,usd,2025-06-08,closed,0,2025-06-08 22:27:13
ACC003319,CUST01682,checking,INR,2024-09-21,active,0,2024-09-21 15:48:44
ACC003320,CUST01683,CREDIT,usd,2025-02-21,active,25000,2025-02-21 23:25:16
ACC003321,CUST01683,savings,GBP,2025-01-28,FROZEN,0,2025-01-28 18:39:19
ACC003322,CUST01684,SAVINGS,NGN,2024-07-05,ACTIVE,0,2024-07-05 02:16:25
ACC003323,CUST01684,savings,NGN,2024-09-03,CLOSED,0,2024-09-03 10:20:44
ACC003324,CUST01684,credit,EUR,2025-03-31,CLOSED,0,2025-03-31 21:48:36
ACC003325,CUST01685,credit,CAD,2025-05-16,active,0,2025-05-16 09:00:09
ACC003326,CUST01686,SAVINGS,CAD,2025-04-03,ACTIVE,0,2025-04-03 00:04:46
ACC003327,CUST01686,credit,JPY,2025-03-26,closed,0,2025-03-26 21:28:18
ACC003328,CUST01686,SAVINGS,USD,2025-03-23,CLOSED,0,2025-03-23 10:32:36
ACC003329,CUST01687,SAVINGS,NGN,2025-04-16,ACTIVE,0,2025-04-16 07:14:29
ACC003330,CUST01687,CHECKING,JPY,2024-12-10,ACTIVE,0,2024-12-10 21:13:00
ACC003331,CUST01687,credit,EUR,2025-06-21,closed,0,2025-06-21 07:14:58
ACC003332,CUST01688,checking,usd,2024-10-10,FROZEN,0,2024-10-10 10:20:12
ACC003333,CUST01689,CREDIT,gbp,2024-11-15,FROZEN,0,2024-11-15 00:18:23
ACC003334,CUST01689,CREDIT,EUR,2024-06-09,active,0,2024-06-09 20:53:36
ACC003335,CUST01690,checking,GBP,2024-08-15,active,0,2024-08-15 11:07:38
ACC003336,CUST01690,checking,GBP,2024-03-24,FROZEN,0,2024-03-24 02:17:50
ACC003337,CUST01691,checking,CAD,2024-06-26,FROZEN,0,2024-06-26 19:41:47
ACC003338,CUST01692,CHECKING,GBP,2024-10-27,FROZEN,0,2024-10-27 01:27:27
ACC003339,CUST01692,SAVINGS,USD,2025-01-22,active,0,2025-01-22 04:05:18
ACC003340,CUST01693,CREDIT,JPY,2025-05-15,closed,25000,2025-05-15 04:40:21
ACC003341,CUST01693,credit,GBP,2024-09-27,closed,25000,2024-09-27 05:44:50
ACC003342,CUST01694,checking,GBP,2025-04-14,active,0,2025-04-14 05:36:14
ACC003343,CUST01695,checking,NGN,2025-06-14,active,0,2025-06-14 00:43:39
ACC003344,CUST01695,savings,EUR,2025-03-05,ACTIVE,0,2025-03-05 22:43:48
ACC003345,CUST01696,SAVINGS,JPY,2024-08-05,active,0,2024-08-05 08:25:02
ACC003346,CUST01696,checking,gbp,2024-09-11,FROZEN,0,2024-09-11 13:18:21
ACC003347,CUST01696,checking,USD,2024-08-30,CLOSED,0,2024-08-30 03:12:10
ACC003348,CUST01697,savings,CAD,2025-06-28,closed,0,2025-06-28 19:48:33
ACC003349,CUST01697,CREDIT,USD,2025-06-30,ACTIVE,0,2025-06-30 22:07:36
ACC003350,CUST01698,savings,NGN,2024-09-27,active,0,2024-09-27 12:45:23
ACC003351,CUST01699,savings,gbp,2025-03-30,closed,0,2025-03-30 16:45:58
ACC003352,CUST01700,checking,usd,2025-01-22,ACTIVE,0,2025-01-22 21:47:53
ACC003353,CUST01700,checking,gbp,2025-03-05,ACTIVE,0,2025-03-05 02:29:39
ACC003354,CUST01701,savings,CAD,2025-03-07,closed,0,2025-03-07 10:44:42
ACC003355,CUST01701,CHECKING,EUR,2025-06-30,active,0,2025-06-30 17:29:46
ACC003356,CUST01701,savings,usd,2025-04-13,active,0,2025-04-13 19:16:18
ACC003357,CUST01702,SAVINGS,GBP,2025-04-14,CLOSED,0,2025-04-14 01:00:04
ACC003358,CUST01703,SAVINGS,INR,2025-05-20,FROZEN,0,2025-05-20 11:47:33
ACC003359,CUST01704,CREDIT,NGN,2025-06-08,FROZEN,10000,2025-06-08 08:09:31
ACC003360,CUST01705,checking,USD,2024-09-02,closed,0,2024-09-02 22:57:48
ACC003361,CUST01705,CHECKING,INR,2025-01-06,active,0,2025-01-06 08:01:48
ACC003362,CUST01706,CREDIT,EUR,2024-07-10,closed,5000,2024-07-10 18:01:52
ACC003363,CUST01707,checking,gbp,2024-12-17,ACTIVE,0,2024-12-17 23:34:34
ACC003364,CUST01707,checking,usd,2024-09-12,ACTIVE,0,2024-09-12 09:27:53
ACC003365,CUST01708,checking,CAD,2025-06-18,FROZEN,0,2025-06-18 04:40:52
ACC003366,CUST01708,SAVINGS,usd,2025-02-05,FROZEN,0,2025-02-05 22:17:29
ACC003367,CUST01709,CHECKING,usd,2024-04-25,FROZEN,0,2024-04-25 09:50:53
ACC003368,CUST01710,CHECKING,JPY,2025-05-17,CLOSED,0,2025-05-17 17:20:39
ACC003369,CUST01711,savings,EUR,2025-06-18,FROZEN,0,2025-06-18 15:07:34
ACC003370,CUST01711,CREDIT,CAD,2025-05-01,FROZEN,0,2025-05-01 00:43:07
ACC003371,CUST01712,CHECKING,JPY,2024-06-12,closed,0,2024-06-12 02:11:34
ACC003372,CUST01713,SAVINGS,CAD,2025-05-26,closed,0,2025-05-26 00:51:53
ACC003373,CUST01714,checking,USD,2025-06-07,FROZEN,0,2025-06-07 16:51:54
ACC003374,CUST01715,savings,USD,2024-12-12,CLOSED,0,2024-12-12 14:50:30
ACC003375,CUST01715,credit,GBP,2024-12-16,active,1000,2024-12-16 08:23:00
ACC003376,CUST01715,checking,EUR,2025-05-16,closed,0,2025-05-16 00:02:39
ACC003377,CUST01716,SAVINGS,usd,2025-05-01,FROZEN,0,2025-05-01 23:45:02
ACC003378,CUST01716,checking,CAD,2024-07-16,CLOSED,0,2024-07-16 09:32:09
ACC003379,CUST01716,savings,gbp,2025-01-13,ACTIVE,0,2025-01-13 02:56:12
ACC003380,CUST01717,credit,CAD,2025-01-23,closed,5000,2025-01-23 12:51:03
ACC003381,CUST01717,checking,JPY,2025-04-09,active,0,2025-04-09 23:43:52
ACC003382,CUST01717,credit,INR,2025-01-18,active,1000,2025-01-18 12:34:19
ACC003383,CUST01718,CHECKING,JPY,2025-03-29,FROZEN,0,2025-03-29 09:07:01
ACC003384,CUST01718,savings,EUR,2025-05-12,closed,0,2025-05-12 06:20:30
ACC003385,CUST01719,SAVINGS,GBP,2025-01-17,FROZEN,0,2025-01-17 17:55:48
ACC003386,CUST01720,CHECKING,NGN,2024-11-03,active,0,2024-11-03 21:33:06
ACC003387,CUST01720,checking,EUR,2025-03-25,active,0,2025-03-25 10:19:21
ACC003388,CUST01720,CHECKING,usd,2024-10-17,closed,0,2024-10-17 03:14:27
ACC003389,CUST01721,credit,NGN,2024-11-19,active,25000,2024-11-19 23:06:39
ACC003390,CUST01722,checking,JPY,2025-03-08,CLOSED,0,2025-03-08 08:49:29
ACC003391,CUST01722,CREDIT,gbp,2024-08-19,active,25000,2024-08-19 13:40:40
ACC003392,CUST01723,CHECKING,EUR,2024-10-06,active,0,2024-10-06 22:29:16
ACC003393,CUST01723,SAVINGS,usd,2025-01-05,FROZEN,0,2025-01-05 09:56:22
ACC003394,CUST01723,CREDIT,USD,2025-05-11,ACTIVE,0,2025-05-11 06:17:00
ACC003395,CUST01724,savings,EUR,2025-05-25,CLOSED,0,2025-05-25 03:25:58
ACC003396,CUST01724,checking,NGN,2024-12-29,CLOSED,0,2024-12-29 10:33:58
ACC003397,CUST01724,SAVINGS,CAD,2024-12-14,ACTIVE,0,2024-12-14 02:17:58
ACC003398,CUST01725,savings,GBP,2025-02-07,active,0,2025-02-07 07:37:14
ACC003399,CUST01725,savings,gbp,2024-10-15,ACTIVE,0,2024-10-15 22:11:09
ACC003400,CUST01725,credit,usd,2024-09-27,ACTIVE,0,2024-09-27 06:53:03
ACC003401,CUST01726,CREDIT,GBP,2025-03-06,FROZEN,0,2025-03-06 09:20:33
ACC003402,CUST01726,CREDIT,EUR,2025-03-28,active,5000,2025-03-28 23:45:34
ACC003403,CUST01726,SAVINGS,INR,2025-03-21,ACTIVE,0,2025-03-21 03:09:18
ACC003404,CUST01727,savings,USD,2024-10-07,ACTIVE,0,2024-10-07 13:58:25
ACC003405,CUST01728,CREDIT,INR,2024-09-19,CLOSED,0,2024-09-19 06:13:45
ACC003406,CUST01728,CHECKING,CAD,2025-05-24,CLOSED,0,2025-05-24 23:01:55
ACC003407,CUST01729,CHECKING,NGN,2025-05-22,ACTIVE,0,2025-05-22 10:26:40
ACC003408,CUST01729,savings,EUR,2025-06-20,CLOSED,0,2025-06-20 02:00:55
ACC003409,CUST01730,credit,CAD,2024-08-20,ACTIVE,5000,2024-08-20 15:03:33
ACC003410,CUST01730,CREDIT,GBP,2024-03-15,CLOSED,0,2024-03-15 10:30:02
ACC003411,CUST01731,SAVINGS,NGN,2025-02-11,ACTIVE,0,2025-02-11 19:31:57
ACC003412,CUST01732,credit,GBP,2025-05-05,ACTIVE,0,2025-05-05 15:29:22
ACC003413,CUST01732,checking,NGN,2025-03-23,ACTIVE,0,2025-03-23 22:06:00
ACC003414,CUST01733,SAVINGS,gbp,2025-06-29,ACTIVE,0,2025-06-29 16:53:24
ACC003415,CUST01734,checking,GBP,2025-04-02,ACTIVE,0,2025-04-02 09:07:46
ACC003416,CUST01734,SAVINGS,gbp,2025-05-07,FROZEN,0,2025-05-07 02:34:34
ACC003417,CUST01735,savings,EUR,2024-09-21,CLOSED,0,2024-09-21 17:24:01
ACC003418,CUST01736,CREDIT,INR,2025-02-05,CLOSED,0,2025-02-05 15:34:58
ACC003419,CUST01736,savings,GBP,2024-05-04,FROZEN,0,2024-05-04 13:55:32
ACC003420,CUST01737,checking,USD,2025-02-13,FROZEN,0,2025-02-13 18:17:53
ACC003421,CUST01737,savings,usd,2025-06-07,CLOSED,0,2025-06-07 21:05:41
ACC003422,CUST01737,SAVINGS,usd,2025-02-20,closed,0,2025-02-20 15:37:47
ACC003423,CUST01738,CHECKING,usd,2025-04-02,CLOSED,0,2025-04-02 09:57:45
ACC003424,CUST01738,CREDIT,GBP,2025-06-10,active,5000,2025-06-10 16:13:58
ACC003425,CUST01738,credit,USD,2025-02-06,active,0,2025-02-06 10:08:58
ACC003426,CUST01739,checking,INR,2025-06-12,FROZEN,0,2025-06-12 05:54:11
ACC003427,CUST01739,SAVINGS,usd,2024-10-27,CLOSED,0,2024-10-27 01:56:47
ACC003428,CUST01740,SAVINGS,CAD,2025-03-24,CLOSED,0,2025-03-24 12:43:37
ACC003429,CUST01741,CREDIT,NGN,2025-01-01,closed,25000,2025-01-01 06:18:24
ACC003430,CUST01741,savings,USD,2025-01-24,active,0,2025-01-24 05:41:51
ACC003431,CUST01742,CREDIT,GBP,2024-12-03,CLOSED,0,2024-12-03 21:46:50
ACC003432,CUST01742,savings,JPY,2024-08-04,closed,0,2024-08-04 06:25:31
ACC003433,CUST01743,credit,EUR,2024-12-12,active,1000,2024-12-12 01:56:06
ACC003434,CUST01744,credit,gbp,2024-12-03,ACTIVE,10000,2024-12-03 23:59:13
ACC003435,CUST01744,CHECKING,USD,2025-05-23,closed,0,2025-05-23 01:45:46
ACC003436,CUST01744,checking,JPY,2024-09-21,FROZEN,0,2024-09-21 05:37:12
ACC003437,CUST01745,savings,gbp,2024-10-04,active,0,2024-10-04 01:51:13
ACC003438,CUST01745,savings,gbp,2024-04-14,active,0,2024-04-14 23:15:53
ACC003439,CUST01745,CREDIT,USD,2024-10-10,ACTIVE,5000,2024-10-10 13:13:31
ACC003440,CUST01746,savings,JPY,2025-03-12,ACTIVE,0,2025-03-12 14:02:21
ACC003441,CUST01746,credit,USD,2025-03-28,FROZEN,1000,2025-03-28 16:37:16
ACC003442,CUST01746,credit,NGN,2025-06-24,ACTIVE,10000,2025-06-24 19:16:55
ACC003443,CUST01747,savings,JPY,2024-10-02,closed,0,2024-10-02 12:47:03
ACC003444,CUST01747,SAVINGS,GBP,2024-11-02,CLOSED,0,2024-11-02 10:37:04
ACC003445,CUST01748,credit,usd,2025-05-17,closed,1000,2025-05-17 20:39:31
ACC003446,CUST01749,savings,gbp,2025-03-30,CLOSED,0,2025-03-30 11:18:38
ACC003447,CUST01749,checking,NGN,2025-05-14,active,0,2025-05-14 12:03:12
ACC003448,CUST01750,CHECKING,CAD,2025-06-11,FROZEN,0,2025-06-11 11:16:35
ACC003449,CUST01750,CREDIT,JPY,2025-03-12,closed,0,2025-03-12 22:02:43
ACC003450,CUST01751,CHECKING,EUR,2024-04-04,CLOSED,0,2024-04-04 01:34:03
ACC003451,CUST01751,credit,usd,2025-03-13,ACTIVE,0,2025-03-13 05:41:13
ACC003452,CUST01751,SAVINGS,CAD,2025-04-14,ACTIVE,0,2025-04-14 14:00:39
ACC003453,CUST01752,credit,JPY,2025-02-19,CLOSED,25000,2025-02-19 11:31:13
ACC003454,CUST01752,SAVINGS,GBP,2024-09-03,FROZEN,0,2024-09-03 22:27:26
ACC003455,CUST01752,savings,USD,2025-02-02,FROZEN,0,2025-02-02 23:09:44
ACC003456,CUST01753,credit,INR,2024-11-22,FROZEN,0,2024-11-22 00:14:41
ACC003457,CUST01754,CREDIT,GBP,2025-04-28,ACTIVE,0,2025-04-28 23:34:22
ACC003458,CUST01754,savings,INR,2025-03-21,active,0,2025-03-21 23:09:44
ACC003459,CUST01755,savings,usd,2025-03-29,closed,0,2025-03-29 05:23:12
ACC003460,CUST01756,credit,NGN,2025-02-20,CLOSED,0,2025-02-20 02:01:22
ACC003461,CUST01757,credit,usd,2025-06-19,closed,0,2025-06-19 03:59:46
ACC003462,CUST01757,CREDIT,JPY,2024-11-14,closed,1000,2024-11-14 06:28:45
ACC003463,CUST01758,checking,JPY,2025-04-11,FROZEN,0,2025-04-11 19:24:17
ACC003464,CUST01758,savings,INR,2024-12-23,active,0,2024-12-23 03:11:24
ACC003465,CUST01759,checking,gbp,2025-02-11,active,0,2025-02-11 01:22:39
ACC003466,CUST01759,CREDIT,JPY,2025-05-31,CLOSED,10000,2025-05-31 10:41:27
ACC003467,CUST01759,CHECKING,CAD,2025-02-05,FROZEN,0,2025-02-05 06:27:07
ACC003468,CUST01760,CREDIT,EUR,2024-11-08,ACTIVE,0,2024-11-08 02:25:33
ACC003469,CUST01761,CHECKING,gbp,2025-01-09,closed,0,2025-01-09 20:44:26
ACC003470,CUST01761,credit,usd,2024-12-28,closed,25000,2024-12-28 02:48:01
ACC003471,CUST01761,savings,INR,2025-06-17,ACTIVE,0,2025-06-17 16:01:58
ACC003472,CUST01762,checking,EUR,2025-03-10,ACTIVE,0,2025-03-10 12:11:07
ACC003473,CUST01762,savings,EUR,2024-07-04,closed,0,2024-07-04 03:49:36
ACC003474,CUST01763,savings,GBP,2024-02-02,closed,0,2024-02-02 12:27:06
ACC003475,CUST01763,checking,JPY,2025-04-17,closed,0,2025-04-17 13:13:48
ACC003476,CUST01763,credit,JPY,2024-03-24,active,5000,2024-03-24 05:01:30
ACC003477,CUST01764,CREDIT,NGN,2024-10-21,FROZEN,0,2024-10-21 14:27:45
ACC003478,CUST01764,checking,GBP,2025-06-30,CLOSED,0,2025-06-30 19:55:40
ACC003479,CUST01765,credit,JPY,2025-04-13,CLOSED,0,2025-04-13 16:35:33
ACC003480,CUST01766,SAVINGS,EUR,2025-02-24,CLOSED,0,2025-02-24 04:33:53
ACC003481,CUST01766,SAVINGS,EUR,2025-02-15,ACTIVE,0,2025-02-15 02:08:49
ACC003482,CUST01767,credit,GBP,2025-05-19,ACTIVE,10000,2025-05-19 23:36:13
ACC003483,CUST01768,SAVINGS,gbp,2025-02-12,closed,0,2025-02-12 04:46:40
ACC003484,CUST01768,CHECKING,gbp,2024-11-19,FROZEN,0,2024-11-19 11:40:51
ACC003485,CUST01768,CREDIT,INR,2025-06-19,ACTIVE,1000,2025-06-19 15:35:42
ACC003486,CUST01769,checking,usd,2025-02-17,closed,0,2025-02-17 13:21:17
ACC003487,CUST01769,CREDIT,GBP,2024-11-09,ACTIVE,1000,2024-11-09 00:49:48
ACC003488,CUST01770,CREDIT,EUR,2024-10-05,FROZEN,5000,2024-10-05 18:06:34
ACC003489,CUST01770,CREDIT,gbp,2024-09-15,active,5000,2024-09-15 04:47:53
ACC003490,CUST01771,checking,usd,2025-05-21,CLOSED,0,2025-05-21 20:00:13
ACC003491,CUST01772,savings,INR,2024-09-01,closed,0,2024-09-01 17:13:59
ACC003492,CUST01772,savings,NGN,2024-06-11,FROZEN,0,2024-06-11 08:01:33
ACC003493,CUST01772,credit,CAD,2024-11-26,closed,0,2024-11-26 06:32:23
ACC003494,CUST01773,CHECKING,usd,2025-06-09,CLOSED,0,2025-06-09 10:14:37
ACC003495,CUST01773,SAVINGS,EUR,2025-03-18,closed,0,2025-03-18 15:01:08
ACC003496,CUST01773,SAVINGS,USD,2024-08-14,active,0,2024-08-14 04:15:16
ACC003497,CUST01774,CHECKING,INR,2024-02-06,ACTIVE,0,2024-02-06 00:36:39
ACC003498,CUST01774,checking,NGN,2025-04-10,FROZEN,0,2025-04-10 07:36:21
ACC003499,CUST01775,CHECKING,GBP,2024-12-12,ACTIVE,0,2024-12-12 15:00:40
ACC003500,CUST01776,CREDIT,JPY,2025-03-14,ACTIVE,0,2025-03-14 07:40:23
ACC003501,CUST01776,checking,NGN,2025-01-05,active,0,2025-01-05 10:01:29
ACC003502,CUST01776,checking,NGN,2025-02-03,closed,0,2025-02-03 07:46:04
ACC003503,CUST01777,SAVINGS,gbp,2025-06-06,closed,0,2025-06-06 11:11:38
ACC003504,CUST01778,credit,USD,2024-03-18,CLOSED,25000,2024-03-18 10:47:44
ACC003505,CUST01778,CREDIT,CAD,2024-06-17,closed,5000,2024-06-17 09:58:02
ACC003506,CUST01779,credit,usd,2025-04-15,ACTIVE,0,2025-04-15 16:08:38
ACC003507,CUST01780,CHECKING,NGN,2025-05-11,closed,0,2025-05-11 19:49:20
ACC003508,CUST01780,CHECKING,NGN,2025-06-09,ACTIVE,0,2025-06-09 02:18:09
ACC003509,CUST01781,savings,NGN,2025-06-18,active,0,2025-06-18 09:40:08
ACC003510,CUST01782,CHECKING,JPY,2025-04-26,active,0,2025-04-26 11:59:26
ACC003511,CUST01783,CREDIT,INR,2024-07-17,ACTIVE,0,2024-07-17 11:55:57
ACC003512,CUST01784,checking,NGN,2025-06-01,active,0,2025-06-01 01:47:10
ACC003513,CUST01784,SAVINGS,gbp,2025-05-15,FROZEN,0,2025-05-15 14:09:36
ACC003514,CUST01784,SAVINGS,NGN,2025-02-16,active,0,2025-02-16 09:32:51
ACC003515,CUST01785,SAVINGS,JPY,2025-02-22,CLOSED,0,2025-02-22 06:53:34
ACC003516,CUST01785,CHECKING,EUR,2024-11-18,ACTIVE,0,2024-11-18 06:42:33
ACC003517,CUST01785,credit,EUR,2025-03-10,FROZEN,10000,2025-03-10 15:47:25
ACC003518,CUST01786,checking,NGN,2024-12-16,closed,0,2024-12-16 10:39:12
ACC003519,CUST01787,CHECKING,EUR,2025-05-16,active,0,2025-05-16 09:52:44
ACC003520,CUST01788,checking,USD,2025-02-23,active,0,2025-02-23 21:46:26
ACC003521,CUST01788,CREDIT,NGN,2024-12-09,ACTIVE,1000,2024-12-09 19:26:54
ACC003522,CUST01789,credit,INR,2025-03-17,ACTIVE,25000,2025-03-17 14:37:00
ACC003523,CUST01790,SAVINGS,GBP,2025-05-25,CLOSED,0,2025-05-25 21:47:14
ACC003524,CUST01791,credit,USD,2024-10-13,FROZEN,0,2024-10-13 15:15:17
ACC003525,CUST01791,checking,NGN,2025-01-07,FROZEN,0,2025-01-07 19:31:59
ACC003526,CUST01792,credit,INR,2024-03-30,FROZEN,5000,2024-03-30 11:38:03
ACC003527,CUST01792,credit,GBP,2024-09-01,CLOSED,0,2024-09-01 05:24:16
ACC003528,CUST01792,CREDIT,EUR,2024-08-27,ACTIVE,5000,2024-08-27 06:01:25
ACC003529,CUST01793,savings,INR,2025-03-23,active,0,2025-03-23 16:44:29
ACC003530,CUST01793,SAVINGS,gbp,2025-02-11,CLOSED,0,2025-02-11 03:56:47
ACC003531,CUST01794,checking,EUR,2024-10-01,active,0,2024-10-01 03:15:38
ACC003532,CUST01794,CHECKING,NGN,2025-01-16,CLOSED,0,2025-01-16 04:12:03
ACC003533,CUST01795,SAVINGS,usd,2025-04-11,active,0,2025-04-11 17:03:35
ACC003534,CUST01795,CREDIT,INR,2025-03-15,active,0,2025-03-15 14:06:53
ACC003535,CUST01796,SAVINGS,EUR,2024-03-30,closed,0,2024-03-30 05:20:44
ACC003536,CUST01797,checking,EUR,2025-04-26,CLOSED,0,2025-04-26 03:19:30
ACC003537,CUST01797,CREDIT,USD,2025-05-30,CLOSED,0,2025-05-30 10:55:06
ACC003538,CUST01797,savings,usd,2025-05-01,CLOSED,0,2025-05-01 23:08:28
ACC003539,CUST01798,savings,EUR,2025-06-10,active,0,2025-06-10 06:52:23
ACC003540,CUST01798,savings,EUR,2025-04-24,closed,0,2025-04-24 22:39:49
ACC003541,CUST01798,credit,GBP,2025-06-14,active,5000,2025-06-14 03:07:38
ACC003542,CUST01799,credit,NGN,2025-03-06,closed,1000,2025-03-06 09:47:48
ACC003543,CUST01799,savings,INR,2025-02-04,CLOSED,0,2025-02-04 19:58:07
ACC003544,CUST01800,SAVINGS,NGN,2024-11-18,ACTIVE,0,2024-11-18 17:40:45
ACC003545,CUST01800,CHECKING,GBP,2025-01-01,FROZEN,0,2025-01-01 22:31:43
ACC003546,CUST01800,checking,USD,2025-03-29,closed,0,2025-03-29 23:08:34
ACC003547,CUST01801,checking,usd,2025-06-04,FROZEN,0,2025-06-04 01:31:33
ACC003548,CUST01801,CREDIT,GBP,2025-03-16,closed,5000,2025-03-16 20:43:46
ACC003549,CUST01802,checking,NGN,2024-06-02,ACTIVE,0,2024-06-02 04:53:46
ACC003550,CUST01803,CHECKING,gbp,2025-02-17,FROZEN,0,2025-02-17 20:35:38
ACC003551,CUST01804,savings,EUR,2025-05-28,closed,0,2025-05-28 06:31:09
ACC003552,CUST01805,CHECKING,gbp,2025-04-10,active,0,2025-04-10 02:28:44
ACC003553,CUST01805,CHECKING,gbp,2025-05-21,closed,0,2025-05-21 05:40:12
ACC003554,CUST01805,checking,gbp,2024-07-21,ACTIVE,0,2024-07-21 11:07:47
ACC003555,CUST01806,CREDIT,INR,2024-10-12,FROZEN,25000,2024-10-12 13:10:13
ACC003556,CUST01807,CREDIT,EUR,2025-05-29,ACTIVE,1000,2025-05-29 15:50:31
ACC003557,CUST01808,CREDIT,CAD,2025-05-12,CLOSED,1000,2025-05-12 00:37:09
ACC003558,CUST01808,checking,EUR,2025-01-09,FROZEN,0,2025-01-09 09:23:02
ACC003559,CUST01808,SAVINGS,EUR,2024-09-20,ACTIVE,0,2024-09-20 09:51:01
ACC003560,CUST01809,checking,CAD,2024-09-12,active,0,2024-09-12 22:26:05
ACC003561,CUST01809,CREDIT,NGN,2024-07-16,CLOSED,1000,2024-07-16 00:45:24
ACC003562,CUST01809,CHECKING,gbp,2025-02-25,closed,0,2025-02-25 08:51:14
ACC003563,CUST01810,checking,JPY,2024-12-04,ACTIVE,0,2024-12-04 14:35:48
ACC003564,CUST01810,SAVINGS,NGN,2025-03-11,closed,0,2025-03-11 01:26:40
ACC003565,CUST01810,CHECKING,usd,2024-08-22,CLOSED,0,2024-08-22 03:36:46
ACC003566,CUST01811,checking,USD,2024-12-23,CLOSED,0,2024-12-23 02:41:08
ACC003567,CUST01811,savings,usd,2025-01-26,closed,0,2025-01-26 06:49:39
ACC003568,CUST01811,CREDIT,INR,2025-02-12,active,0,2025-02-12 11:12:58
